time, 4020824211773201175, 4025185137773201155, 409061132773201254, 406908213773201128, 4067173146773201181, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199
1646081862.4169984, 68.34, 68.11, 68.45, 68.0, 67.32, 68.22, 68.34, 67.66, 68.9, 68.56
1646081865.702338, 68.45, 68.11, 68.45, 185.0, 67.32, 68.22, 68.34, 67.66, 68.9, 68.68
1646081868.9870305, 68.34, 68.11, 68.56, 68.0, 67.32, 68.34, 68.34, 67.77, 68.9, 68.68
1646081872.270585, 68.45, 68.11, 68.56, 68.0, 67.32, 68.22, 68.34, 67.66, 68.9, 68.68
1646081875.555134, 68.34, 68.11, 68.56, 68.0, 67.32, 68.34, 68.34, 67.77, 68.9, 68.68
1646081878.839982, 68.34, 68.11, 68.56, 68.0, 67.32, 68.34, 68.34, 67.66, 68.9, 68.68
1646081882.1236444, 68.45, 68.11, 68.56, 68.0, 67.32, 68.22, 68.34, 67.77, 68.9, 68.68
1646081885.4071512, 68.34, 68.11, 68.56, 68.0, 67.32, 68.22, 68.34, 67.66, 68.9, 68.68
