time, 409061132773201254, 406908213773201128, 4067173146773201181, 4020824211773201175, 4025185137773201155, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199, forecasted
1646079854.8782666, -196.6, 185.0, 67.32, 68.34, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
1646079858.1643572, -196.6, 185.0, 67.32, 68.34, 68.11, 68.34, 68.34, 67.66, 68.9, 68.56
1646079861.4506555, -196.6, 185.0, 67.32, 68.34, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
1646079864.737216, -196.6, 185.0, 67.32, 68.45, 68.11, 68.22, 68.34, 67.66, 68.9, 68.68
1646079868.0224638, -196.6, 185.0, 67.32, 68.45, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
1646079871.3058474, 68.34, 68.0, 67.32, 68.45, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
1646079874.5917978, -196.6, 185.0, 67.32, 68.34, 68.11, 68.34, 68.45, 67.77, 68.9, 68.68
1646079877.8745155, 68.34, 68.0, 67.32, 68.45, 68.11, 68.34, 68.45, 67.66, 68.9, 68.68
1646079881.157843, 68.34, 68.0, 67.32, 68.45, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
1646079884.4411995, 68.34, 68.0, 67.32, 68.34, 68.11, 68.34, 68.45, 67.66, 68.9, 68.68
1646079887.7271628, -196.6, 185.0, 67.32, 68.45, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
1646079891.0100522, 68.34, 68.0, 67.32, 68.45, 68.11, 68.34, 68.34, 67.66, 68.9, 68.68
