time, 4020824211773201175, 4025185137773201155, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199, forecasted
1646079490.4844055, 68.22, 67.89, 68.0, 68.22, 67.44, 68.9, 68.45
1646079495.0929265, 68.11, 67.89, 68.0, 68.22, 67.44, 68.0, 68.45
1646079499.7022302, 68.22, 67.89, 68.0, 68.22, 67.55, 68.9, 68.45
