time, 4020824211773201175, 4025185137773201155, 4067173146773201181, 4091235214773201212, 4015213417077320185, 4010224513677320196, 403037224773201139, 406908213773201128, 40024920777320136, 40217218126773201172, 405322121277320127, 402272285877320170, 401400620977320137, 409061132773201254, 4016624233773201214, 40245178127773201199
1646846918.9068716, 69.13, 68.56, 68.79, 68.56, 68.79, 68.11, 69.8, 69.8, 68.68, 68.9, 68.22, 69.91, 69.01, 68.79, 66.43, 69.01
1646846922.499965, 69.13, 68.56, 68.68, 68.56, 68.79, 68.11, 69.8, 69.8, 68.79, 68.9, 68.22, 69.91, 68.9, 68.79, 66.43, 69.13
1646846926.0917041, 69.24, 68.56, 68.68, 68.56, 68.79, 68.11, 69.8, 69.8, 68.79, 68.9, 68.22, 70.02, 69.01, 68.68, 66.54, 69.01
1646846929.6854417, 69.13, 68.56, 68.68, 68.45, 68.79, 68.11, 69.8, 69.8, 68.68, 68.9, 68.22, 70.02, 69.01, 68.79, 66.43, 69.01
1646846933.277732, 69.13, 68.56, 68.68, 68.56, 68.79, 68.11, 69.8, 69.8, 68.68, 68.9, 68.22, 69.91, 68.9, 68.79, 66.54, 69.01
1646846936.8703585, 69.13, 68.68, 68.68, 68.56, 68.79, 68.11, 69.8, 69.8, 68.79, 68.9, 68.22, 69.91, 68.9, 68.68, 66.43, 69.01
1646846940.4635828, 69.13, 68.56, 68.68, 68.45, 68.79, 68.11, 69.8, 69.8, 68.79, 68.9, 68.22, 69.91, 68.9, 68.79, 66.54, 69.13
1646846944.0558312, 69.13, 68.56, 68.68, 68.45, 68.79, 68.11, 69.8, 69.8, 68.79, 68.9, 68.22, 69.91, 68.9, 68.79, 66.43, 69.13
