time, 4020824211773201175, 4025185137773201155, 409061132773201254, 406908213773201128, 4067173146773201181, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199
1646085813.8340547, 86.9, 75.09, 68.34, 68.0, 67.89, 67.89, 68.0, 67.55, 68.9, 67.21
1646085873.520704, 86.9, 75.2, 68.22, 68.0, 67.77, 67.77, 67.89, 67.44, 68.9, 67.1
1646085933.2100236, 86.79, 75.2, 68.0, 68.0, 67.66, 67.66, 67.89, 67.32, 68.9, 67.21
1646085992.8952734, 86.79, 75.2, 67.89, 68.0, 67.55, 67.66, 67.89, 67.32, 68.9, 67.1
1646086052.5770407, 86.79, 74.97, 67.89, 68.0, 67.44, 67.44, 67.89, 67.32, 68.9, 67.1
1646086112.2662635, 86.79, 75.09, 67.89, 68.0, 67.44, 67.55, 67.89, 67.32, 68.9, 67.1
1646086171.9633775, 87.13, 75.2, -196.6, 185.0, 67.55, 67.66, 67.77, 67.32, 68.9, 67.1
1646086231.6512272, 87.01, 75.09, 68.0, 68.0, 67.55, 67.66, 67.89, 67.32, 68.9, 67.21
1646086291.3354836, 87.13, 75.09, 68.0, 68.0, 67.66, 67.66, 67.89, 67.32, 68.9, 67.21
1646086351.0235612, 87.24, 75.2, 68.11, 68.0, 67.66, 67.66, 67.89, 67.44, 68.9, 67.21
1646086410.7177944, 87.35, 75.2, 68.22, 68.0, 67.77, 67.66, 67.89, 67.44, 68.9, 67.21
1646086470.4107583, 87.46, 75.2, 68.34, 68.9, 67.77, 67.77, 67.89, 67.44, 68.9, 67.21
1646086530.1026044, 87.46, 75.31, 68.45, 68.9, 67.89, 67.89, 67.89, 67.44, 68.9, 67.21
1646086589.7904332, 87.57, 75.31, 68.56, 68.9, 68.0, 67.89, 67.89, 67.44, 68.9, 67.21
1646086649.4746518, 87.57, 75.43, 68.79, 68.9, 68.0, 67.89, 67.89, 67.44, 68.9, 67.21
1646086709.1613894, 87.8, 75.43, 68.9, 68.9, 68.0, 67.89, 68.0, 67.44, 68.9, 67.21
1646086768.8504744, 87.8, 75.43, 69.01, 68.9, 68.11, 68.0, 68.0, 67.55, 68.9, 67.21
1646086828.5488198, 87.69, 75.54, 69.01, 68.9, -196.6, 68.0, 67.89, 67.44, 68.9, 67.21
1646086888.2392926, 87.8, 75.54, 69.13, 68.9, 68.11, 68.0, 67.89, 67.44, 68.9, 67.32
1646086947.9274035, 87.8, 75.76, 69.24, 68.9, 68.11, 68.0, 67.89, 67.44, 69.8, 67.21
1646087007.6218507, 87.8, 75.65, 69.35, -196.6, 68.22, 68.11, 67.89, 67.44, 69.8, 67.21
1646087067.3084803, 87.8, 75.76, 69.35, 69.8, 68.22, 68.11, 68.0, 67.55, 69.8, 67.32
1646087127.0070257, 87.91, 75.76, -196.6, 185.0, 68.22, 68.11, 67.89, 67.44, 69.8, 67.32
1646087186.7064464, 88.14, 75.76, 69.57, -196.6, 68.22, 68.22, 67.89, 67.44, 69.8, 67.32
1646087246.4118602, 87.91, 75.88, 69.57, 69.8, 68.22, 68.11, 67.89, 67.55, 69.8, 67.21
1646087306.1191049, 87.91, 75.88, 69.69, 69.8, 68.22, 68.22, 68.0, 67.44, 69.8, 67.21
1646087365.8190937, 87.8, 75.99, 69.69, 69.8, 68.22, 68.22, 67.89, 67.44, 69.8, 67.21
1646087425.5335896, 88.25, 75.99, -196.6, 185.0, 68.22, 68.22, 67.89, 67.44, 69.8, 67.32
1646087485.2351875, 88.25, 76.1, 69.8, 69.8, 68.45, 68.34, 67.89, 67.55, 69.8, 67.21
1646087544.9409077, 88.02, 76.1, 69.8, 69.8, 68.68, 68.22, 67.89, 67.55, 69.8, 67.21
1646087604.6387532, 88.02, 76.21, 69.69, 69.8, 68.68, 68.22, 67.89, 67.55, 69.8, 67.32
1646087664.3431544, 88.14, 76.1, 69.57, 69.8, 68.68, 68.34, 67.89, 67.44, 69.8, 67.21
1646087724.0512326, 88.25, 75.99, 69.35, 69.8, 68.56, 68.34, 68.0, 67.55, 69.8, 67.32
1646087783.7653048, 87.91, 75.88, 69.24, 68.9, 68.45, 68.22, 67.89, 67.44, 69.8, 67.21
1646087843.4859674, 87.91, 75.65, 69.01, 68.9, 68.22, 68.34, 68.0, 67.55, 69.8, 67.21
1646087903.1952715, 87.69, 75.54, 68.79, 68.9, 68.11, 68.0, 67.89, 67.44, 69.8, 67.21
1646087962.9120061, 87.35, 75.54, 68.68, 68.0, 68.0, 68.0, 68.0, 67.55, 69.8, 67.1
1646088022.6137402, 87.35, 75.43, 68.45, 68.0, 67.77, 67.77, 68.0, 67.55, 69.8, 67.21
1646088082.3156276, 87.46, 75.43, 68.34, 68.0, 67.66, 67.77, 68.0, 67.44, 69.8, 67.21
1646088142.0173242, 87.8, 75.31, 68.22, 68.0, 67.55, 67.66, 67.89, 67.44, 69.8, 67.21
1646088201.7129972, 87.69, 75.31, 68.11, 185.0, 67.44, 67.66, 67.77, 67.44, 68.9, 67.1
1646088261.41591, 87.46, 75.2, 68.0, 68.0, 67.32, 67.55, 67.77, 67.32, 68.9, 67.1
1646088321.1178868, 87.46, 75.09, 67.89, 68.0, -196.6, 67.44, 67.77, 67.32, 68.9, 67.1
1646088380.8145914, 87.46, 75.2, 68.0, 68.0, 67.32, 67.55, 67.77, 67.32, 68.9, 67.1
1646088440.5175812, 87.57, 75.2, 68.0, 68.0, 67.44, 67.55, 67.77, 67.32, 68.9, 67.1
1646088500.2170627, 87.46, 75.31, -196.6, 185.0, 67.55, 67.55, 67.77, 67.32, 68.9, 67.1
1646088559.9125934, 87.46, 75.31, 68.11, 68.0, 67.55, 67.55, 67.89, 67.32, 68.9, 67.1
1646088619.6044269, 87.57, 75.31, 68.11, 68.0, 67.66, 67.55, 67.77, 67.44, 68.9, 67.1
1646088679.2974353, 87.8, 75.31, 68.22, 68.0, 67.77, 67.44, 67.77, 67.32, 68.9, 67.1
1646088738.9966295, 87.91, 75.31, 68.22, 68.0, 67.77, 67.66, 67.89, 67.44, 68.9, 67.1
1646088798.6783705, 87.91, 75.43, 68.34, 68.9, 67.89, 67.77, 67.89, 67.44, 69.8, 67.21
1646088858.3575084, 87.91, 75.43, 68.34, 68.9, 67.89, 67.77, 67.77, 67.44, 69.8, 67.21
1646088918.0382774, 87.8, 75.43, 68.45, 68.9, -196.6, 67.89, 67.89, 67.44, 69.8, 67.21
1646088977.7187824, 87.91, 75.54, 68.45, 68.9, 68.0, 67.89, 67.89, 67.44, 69.8, 67.21
1646089037.4004986, 87.91, 75.54, 68.56, 68.9, 68.0, 67.89, 67.89, 67.44, 69.8, 67.21
1646089097.0909946, 88.02, 75.54, 68.56, 68.9, 68.11, 68.0, 67.89, 67.44, 69.8, 67.21
1646089156.7789743, 88.25, 75.76, 68.68, 68.9, 68.11, 68.0, 67.89, 67.44, 69.8, 67.21
1646089216.4532382, 87.91, 75.65, 68.68, 68.9, 68.22, 68.0, 67.89, 67.44, 69.8, 67.21
1646089276.1362197, 88.14, 75.65, 68.79, 68.9, 68.22, 68.11, 67.89, 67.44, 69.8, 67.21
1646089335.8203592, 88.14, 75.76, 68.79, 68.9, 68.22, 68.0, 68.0, 67.55, 69.8, 67.21
1646089395.5045342, 88.14, 75.76, 68.9, 69.8, 68.22, 68.11, 67.89, 67.44, 69.8, 67.21
1646089455.1887455, 88.14, 75.76, 68.9, 69.8, 68.22, 68.11, 67.89, 67.44, 69.8, 67.21
1646089514.8732886, 88.25, 75.88, 68.9, 69.8, -196.6, 68.11, 67.89, 67.44, 69.8, 67.21
1646089574.557552, 88.25, 75.88, 69.01, 69.8, 68.34, 68.22, 67.89, 67.44, 69.8, 67.21
