time, 4020824211773201175, 4025185137773201155, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199, forecasted
1646079331.5190723, 68.11, 67.89, 68.0, 68.22, 67.55, 68.9, 68.45
1646079335.4200726, 68.11, 67.89, 68.11, 68.22, 67.44, 68.9, 68.45
1646079340.0286844, 68.22, 67.89, 68.0, 68.34, 67.44, 68.9, 68.45
1646079344.6382048, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.45
1646079349.2470644, 68.11, 67.89, 68.0, 68.22, 67.55, 68.9, 68.45
1646079353.1478512, 68.11, 67.89, 68.0, 68.22, 67.55, 68.9, 68.45
1646079356.8397684, 68.11, 67.89, 68.0, 68.22, 67.55, 68.9, 68.45
1646079359.9450421, 68.11, 67.89, 68.0, 68.22, 67.44, 68.9, 68.45
