time, 4020824211773201175, 4025185137773201155, 4067173146773201181, 4091235214773201212, 4015213417077320185, 4010224513677320196, 406908213773201128, 40024920777320136, 40217218126773201172, 405322121277320127, 402272285877320170, 401400620977320137, 409061132773201254, 4016624233773201214, 40245178127773201199
1646845948.1482637, 68.68, 68.22, 67.89, 68.22, 68.0, 67.66, 68.9, 67.89, 68.9, 67.89, 68.34, 68.22, 67.89, 65.75, 68.79
1646845953.4572988, 68.68, 68.22, 68.0, 68.22, 68.0, 67.66, 68.9, 67.89, 68.9, 67.89, 68.34, 68.11, 67.89, 65.75, 68.79
1646845958.727342, 68.68, 68.22, 68.0, 68.22, 68.0, 67.66, 68.9, -196.6, -196.6, -196.6, -196.6, 68.11, 67.77, 65.75, 68.9
1646845964.0406842, 68.68, 68.22, 67.89, 68.22, 68.0, 67.66, 68.0, 68.9, 67.89, -196.6, 68.11, 67.77, 65.75, 68.79
1646845968.801493, 68.68, 68.22, 67.89, 68.22, 68.0, 67.66, 185.0, 185.0, 68.9, 185.0, 185.0, 68.22, 67.77, 65.64, 68.9
1646845974.111101, 68.68, 68.22, 67.89, 68.22, 68.0, 67.66, 68.9, 67.89, 68.9, 67.89, 68.45, 68.11, 67.77, 65.86, 68.79
