time, 4020824211773201175, 4025185137773201155, 409061132773201254, 406908213773201128, 4067173146773201181, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199, forecasted
1646079997.1212819, 68.45, 68.11, 68.34, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080000.408159, 68.45, 68.22, -196.6, 185.0, 67.44, 68.34, 68.45, 67.66, 68.9, 68.68
1646080003.6901226, 68.56, 68.22, 68.34, 68.0, 67.44, 68.45, 68.34, 67.66, 68.9, 68.68
1646080006.9763305, 68.45, 68.22, -196.6, 185.0, 67.44, 68.34, 68.34, 67.66, 68.9, 68.68
1646080010.2594442, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080013.5450945, 68.45, 68.22, -196.6, 185.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.68
1646080016.8313184, 68.56, 68.22, -196.6, 185.0, 67.44, 68.45, 68.45, 67.66, 68.9, 68.68
1646080020.1149879, 68.45, 68.22, 68.34, 68.0, 67.44, 68.45, 68.45, 67.66, 68.9, 68.68
1646080023.4006693, 68.45, 68.22, -196.6, 185.0, 67.44, 68.45, 68.45, 67.66, 68.9, 68.68
1646080026.6839254, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080029.966951, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080033.2497647, 68.45, 68.22, 68.34, 68.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.79
1646080036.532486, 68.45, 68.22, 68.34, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080039.8152092, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.68
1646080043.0995483, 68.45, 68.22, 68.45, 185.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080046.38239, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080049.6654723, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.68
1646080052.94864, 68.45, 68.22, 68.34, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080056.231815, 68.45, 68.22, 68.34, 68.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.79
1646080059.5141513, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080062.7976234, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.79
1646080066.0809188, 68.56, 68.22, 68.34, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080069.3636053, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080072.646432, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080075.9330556, 68.56, 68.22, -196.6, 185.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080079.2168453, 68.56, 68.22, 68.45, 185.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080082.5003335, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080085.7831872, 68.56, 68.22, 68.34, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080089.066069, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080092.3494318, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080095.6322682, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080098.915045, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.34, 67.77, 68.9, 68.79
1646080102.1982243, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080105.480814, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.66, 68.9, 68.79
1646080108.763955, 68.56, 68.22, 68.45, 68.0, 67.55, 68.45, 68.45, 67.77, 68.9, 68.68
1646080112.0471203, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080115.329879, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080118.612106, 68.45, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
1646080121.895174, 68.56, 68.22, 68.45, 68.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.68
1646080125.178897, 68.56, 68.22, 68.34, 185.0, 67.44, 68.45, 68.45, 67.77, 68.9, 68.79
