time, 4020824211773201175, 4025185137773201155, 4067173146773201181, 4091235214773201212, 4015213417077320185, 4010224513677320196, 403037224773201139, 406908213773201128, 40024920777320136, 40217218126773201172, 405322121277320127, 402272285877320170, 401400620977320137, 409061132773201254, 4016624233773201214, 40245178127773201199
1646847137.470831, 69.24, 68.56, 68.68, 68.45, 68.9, 68.11, 69.57, 69.8, 68.68, 69.8, 68.56, 69.01, 68.68, 69.46, 68.34, 69.13
1646847141.0636585, 69.24, 68.56, 68.79, 68.45, 68.9, 68.11, 69.57, 69.8, 68.68, 69.8, 68.56, 69.01, 68.56, 69.35, 68.22, 69.13
1646847144.657813, 69.24, 68.56, 68.79, 68.45, 68.9, 68.0, 69.57, 69.8, 68.68, 68.9, 68.56, 69.01, 68.56, 69.46, 68.34, 69.13
1646847148.250725, 69.24, 68.56, 68.79, 68.56, 68.9, 68.11, 69.57, 69.8, 68.68, 68.9, 68.56, 69.01, 68.56, 69.46, 68.34, 69.13
1646847151.8446913, 69.24, 68.56, 68.79, 68.45, 68.9, 68.11, 69.57, 69.8, 68.68, 68.9, 68.56, 69.01, 68.56, 69.46, 68.22, 69.13
1646847155.4377997, 69.24, 68.56, 68.79, 68.45, 68.9, 68.11, 69.57, 69.8, 68.68, 68.9, 68.56, 69.01, 68.68, 69.35, 68.22, 69.13
1646847159.0312824, 69.13, 68.56, 68.79, 68.56, 68.9, 68.11, 69.57, 69.8, 68.68, 68.9, 68.56, 69.01, 68.68, 69.46, 68.34, 69.13
