time, 409061132773201254, 406908213773201128, 4067173146773201181, 4020824211773201175, 4025185137773201155, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199, forecasted
1646079619.4535918, -196.6, 185.0, 66.99, 68.22, 67.89, 68.0, 68.22, 67.55, 68.9, 68.56
1646079622.7410233, -196.6, 185.0, 66.99, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.45
1646079626.0269222, -196.6, 185.0, 66.99, 68.22, 67.89, 68.0, 68.22, 67.55, 68.9, 68.45
1646079629.3105605, 68.22, 68.0, 66.99, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.45
1646079633.5919137, -196.6, 185.0, 66.88, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.45
1646079636.8753417, 68.22, 68.0, 66.88, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.45
1646079640.1584811, 68.22, 68.0, 66.88, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.56
1646079643.44127, 68.22, 68.0, 66.88, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.56
1646079646.7244768, 68.22, 68.0, 66.99, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.56
1646079650.0070565, 68.22, 68.0, 66.99, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.56
1646079653.28987, 68.22, 68.0, 66.88, 68.34, 68.0, 68.11, 68.22, 67.55, 68.9, 68.56
1646079656.5731397, 68.34, 68.0, 66.88, 68.22, 67.89, 68.11, 68.22, 67.55, 68.9, 68.56
1646079659.8595102, -196.6, 185.0, 66.99, 68.34, 68.0, 68.11, 68.34, 67.55, 68.9, 68.56
1646079663.142206, 68.22, 68.0, 66.99, 68.22, 67.89, 68.11, 68.34, 67.55, 68.9, 68.56
1646079666.4258728, 68.22, 68.0, 66.99, 68.22, 67.89, 68.11, 68.34, 67.55, 68.9, 68.56
1646079669.712118, -196.6, 185.0, 66.99, 68.34, 67.89, 68.11, 68.34, 67.55, 68.9, 68.56
1646079672.9952307, 68.22, 68.0, 66.99, 68.34, 68.0, 68.11, 68.34, 67.55, 68.9, 68.56
1646079676.278252, 68.34, 68.0, 66.99, 68.34, 68.0, 68.11, 68.22, 67.55, 68.9, 68.56
1646079679.5609343, 68.34, 68.0, 66.99, 68.34, 68.0, 68.22, 68.34, 67.55, 68.9, 68.56
1646079682.8435962, 68.22, 68.0, 67.1, 68.22, 68.0, 68.11, 68.22, 67.55, 68.9, 68.56
1646079686.1261756, 68.22, 68.0, 66.99, 68.34, 68.0, 68.11, 68.34, 67.66, 68.9, 68.56
1646079689.4101152, 68.34, 68.0, 66.99, 68.34, 68.0, 68.11, 68.22, 67.55, 68.9, 68.56
1646079692.6929774, 68.34, 68.0, 66.99, 68.22, 68.0, 68.11, 68.34, 67.55, 68.9, 68.56
