time, 4020824211773201175, 4025185137773201155, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199, forecasted
1646077605.6280632, 68.45, 68.11, 68.22, 68.34, 67.66, 68.9, 68.68
1646077608.733987, 68.45, 68.0, 68.22, 68.34, 67.66, 68.9, 68.68
