time, 4020824211773201175, 4015213417077320185, 40217218126773201172, 405322121277320127, 40245178127773201199, 409061132773201254, 4010224513677320196, 4025185137773201155, 406908213773201128, 4067173146773201181, forecasted
1645037526.7205622, 68.56, 68.45, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037528.599966, 68.56, 68.56, 69.8, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037530.4797287, 68.56, 68.56, 69.8, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037532.3602426, 68.56, 68.45, 69.8, 68.22, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037534.2402792, 68.56, 68.56, 69.8, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037536.1200821, 68.56, 68.56, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037538.0006166, 68.56, 68.56, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037539.8805366, 68.56, 68.45, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037541.7597318, 68.56, 68.56, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037543.6399705, 68.56, 68.56, 68.9, 68.22, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037545.5200684, 68.56, 68.56, 68.9, 68.22, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037547.3989851, 68.56, 68.56, 68.9, 68.22, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
