time, 4015213417077320185, 4010224513677320196, 405322121277320127, 4067173146773201181, 4025185137773201155, 40217218126773201172, 406908213773201128, forecasted
1637172416.331242, 68.56, 67.44, 69.01, 68.34, 68.34, 69.8, 68.9
1637172426.3367252, 68.34, 67.44, 69.13, 68.34, 68.34, 69.8, 68.9
1637172436.3421202, 68.56, 67.55, 69.13, 68.34, 68.34, 69.8, 68.9
1637172446.3481996, 68.68, 67.55, 69.13, 68.34, 68.34, 69.8, 68.9
1637172456.3550026, 68.56, 67.55, 69.13, 68.34, 68.34, 69.8, 68.9
