time, 4020824211773201175, 40245178127773201199, forecasted
1644870205.9976194, 68.68, 70.14
1644870207.4558437, 68.68, 70.14
1644870208.913825, 68.68, 70.14
1644870210.3707147, 68.68, 70.25
