time, 4015213417077320185, 40245178127773201199, 4067173146773201181
1636730593.0594263, 68.56, 70.47, 91.18
1636730593.8674326, 68.56, 70.47, 91.18
1636730594.6768343, 68.56, 70.47, 91.06
1636730595.4855745, 68.56, 70.36, 91.06
1636730596.2943568, 68.56, 70.36, 91.06
1636730597.1026523, 68.56, 70.36, 91.06
1636730597.9110997, 68.56, 70.25, 90.95
1636730598.7199023, 68.56, 70.25, 90.95
1636730599.5285227, 68.56, 70.14, 90.95
1636730600.3379388, 68.45, 70.14, 90.95
1636730601.146558, 68.56, 70.02, 90.95
1636730601.954554, 68.56, 70.02, 90.95
1636730602.763839, 68.56, 70.02, 90.95
1636730603.5721333, 68.56, 69.91, 90.95
1636730604.3813977, 68.56, 69.91, 90.95
1636730605.1895401, 68.56, 69.91, 90.95
1636730605.9985583, 68.56, 69.91, 90.95
1636730606.807325, 68.56, 69.91, 90.95
1636730607.6153746, 68.56, 69.91, 90.84
1636730608.4248693, 68.56, 69.91, 90.95
1636730609.233378, 68.56, 69.91, 90.95
1636730610.041636, 68.56, 69.91, 90.84
1636730610.8509128, 68.56, 69.91, 90.84
1636730611.6591911, 68.56, 69.91, 90.84
1636730612.468493, 68.56, 69.91, 90.84
1636730613.2766955, 68.56, 69.91, 90.84
1636730614.0854967, 68.56, 69.91, 90.84
1636730614.8941247, 68.56, 69.91, 90.84
1636730615.702721, 68.56, 69.91, 90.84
1636730616.5111744, 68.56, 70.02, 90.84
1636730617.3203287, 68.56, 70.02, 90.84
1636730618.1285655, 68.56, 70.02, 90.84
1636730618.9379067, 68.56, 70.02, 90.84
1636730619.7459936, 68.56, 70.14, 90.84
1636730620.555412, 68.56, 70.14, 90.84
1636730621.3631911, 68.56, 70.14, 90.84
1636730622.1719754, 68.56, 70.25, 90.84
1636730622.9810803, 68.56, 70.25, 90.84
1636730623.789551, 68.56, 70.25, 90.84
1636730624.5989475, 68.56, 70.25, 90.84
1636730625.4075089, 68.56, 70.25, 90.72
1636730626.2157824, 68.56, 70.25, 90.72
1636730627.0249515, 68.56, 70.36, 90.72
1636730627.8333714, 68.56, 70.36, 90.72
1636730628.6419382, 68.56, 70.36, 90.72
1636730629.4502718, 68.56, 70.36, 90.72
1636730630.2597046, 68.56, 70.47, 90.72
1636730631.0679638, 68.56, 70.47, 90.72
1636730631.8770788, 68.56, 70.47, 90.72
1636730632.6855187, 68.56, 70.47, 90.72
1636730633.4942114, 68.56, 70.59, 90.72
1636730634.3033679, 68.56, 70.59, 90.72
1636730635.1120996, 68.56, 70.59, 90.72
1636730635.9204745, 68.56, 70.7, 90.72
1636730636.7295308, 68.56, 70.7, 90.72
1636730637.5385213, 68.56, 70.7, 90.72
1636730638.3467262, 68.56, 70.7, 90.72
1636730639.1554563, 68.56, 70.7, 90.72
1636730639.9649324, 68.56, 70.7, 90.72
1636730640.7736585, 68.56, 70.7, 90.72
1636730641.5821934, 68.56, 70.81, 90.61
1636730642.3912292, 68.56, 70.7, 90.61
1636730643.1994662, 68.56, 70.7, 90.61
1636730644.0079062, 68.45, 70.7, 90.61
1636730644.817307, 68.56, 70.7, 90.61
1636730645.6263986, 68.56, 70.7, 90.61
1636730646.4344625, 68.56, 70.7, 90.61
1636730647.2431328, 68.45, 70.7, 90.61
1636730648.0527818, 68.56, 70.7, 90.61
1636730648.860654, 68.45, 70.7, 90.5
1636730649.6700625, 68.56, 70.7, 90.61
1636730650.4788003, 68.56, 70.7, 90.61
1636730651.2874238, 68.56, 70.59, 90.61
1636730652.0957274, 68.56, 70.59, 90.61
1636730652.905022, 68.56, 70.59, 90.61
1636730653.71412, 68.45, 70.47, 90.61
1636730654.5222728, 68.56, 70.47, 90.61
1636730655.3309963, 68.45, 70.47, 90.61
1636730656.1402452, 68.45, 70.47, 90.61
1636730656.948357, 68.56, 70.47, 90.61
1636730657.7575245, 68.45, 70.47, 90.61
1636730658.5662816, 68.45, 70.47, 90.72
1636730659.3750386, 68.45, 70.36, 90.72
1636730660.18347, 68.56, 70.36, 90.72
1636730660.991935, 68.45, 70.25, 90.72
1636730661.8015578, 68.45, 70.25, 90.72
1636730662.6099463, 68.45, 70.14, 90.72
1636730663.4185693, 68.56, 70.14, 90.72
1636730664.22716, 68.45, 70.02, 90.72
1636730665.0359104, 68.45, 70.02, 90.72
1636730665.8449316, 68.56, 69.91, 90.72
1636730666.6531026, 68.45, 69.91, 90.72
1636730668.0956442, 68.45, 69.91, 90.72
1636730668.2705445, 68.45, 69.8, 90.72
1636730669.079588, 68.45, 69.8, 90.72
1636730669.8885517, 68.45, 69.8, 90.72
1636730670.6969392, 68.56, 69.8, 90.72
1636730671.5055192, 68.45, 69.8, 90.61
1636730672.3144767, 68.45, 69.8, 90.61
1636730673.1233115, 68.45, 69.69, 90.5
1636730673.932117, 68.56, 69.8, 90.5
1636730674.740955, 68.45, 69.8, 90.39
1636730675.549792, 68.45, 69.69, 90.27
1636730676.3576682, 68.45, 69.8, 90.27
1636730677.1667826, 68.45, 69.8, 90.27
1636730677.9756265, 68.45, 69.8, 90.16
1636730678.7833977, 68.45, 69.8, 90.16
1636730679.593025, 68.45, 69.69, 90.16
1636730680.401822, 68.45, 69.8, 90.16
1636730681.2100556, 68.45, 69.69, 90.05
1636730682.0188951, 68.45, 69.69, 90.05
1636730682.8273182, 68.45, 69.69, 90.05
1636730683.6363218, 68.45, 69.69, 90.05
1636730684.4450214, 68.45, 69.69, 89.94
1636730685.253772, 68.56, 69.8, 89.94
1636730686.0624647, 68.56, 69.69, 89.82
1636730686.8711777, 68.45, 69.69, 89.82
1636730687.6796863, 68.45, 69.69, 89.82
1636730688.4883316, 68.56, 69.69, 89.82
1636730689.2973049, 68.45, 69.57, 89.82
1636730690.105308, 68.45, 69.57, 89.82
1636730690.914558, 68.45, 69.57, 89.82
1636730691.7231462, 68.45, 69.57, 89.82
1636730692.5318894, 68.45, 69.57, 89.82
1636730693.3404772, 68.45, 69.57, 89.82
1636730694.149239, 68.45, 69.57, 89.82
1636730694.957211, 68.45, 69.46, 89.82
1636730695.766802, 68.45, 69.57, 89.82
1636730696.5752256, 68.45, 69.57, 89.82
1636730697.383894, 68.45, 69.57, 89.82
1636730698.1925008, 68.45, 69.57, 89.82
1636730699.001436, 68.45, 69.57, 89.82
1636730699.8099868, 68.45, 69.69, 89.71
1636730700.6184459, 68.45, 69.69, 89.71
1636730701.4271333, 68.45, 69.69, 89.6
1636730702.2359548, 68.45, 69.69, 89.6
1636730703.044188, 68.45, 69.69, 89.6
1636730703.8531013, 68.45, 69.8, 89.49
1636730704.6620464, 68.45, 69.8, 89.49
1636730705.4705904, 68.45, 69.8, 89.38
1636730706.2795694, 68.45, 69.8, 89.38
1636730707.087013, 68.45, 69.8, 89.38
1636730707.8967, 68.45, 69.8, 89.26
1636730708.7055542, 68.45, 69.91, 89.26
1636730709.5137193, 68.45, 69.8, 89.26
1636730710.3220406, 68.45, 69.91, 89.26
1636730711.1313877, 68.45, 69.91, 89.26
1636730711.9398093, 68.45, 69.91, 89.15
1636730712.7486546, 68.45, 69.91, 89.15
1636730713.5570688, 68.45, 69.91, 89.04
1636730714.366078, 68.45, 69.91, 89.04
1636730715.1748893, 68.45, 70.02, 89.04
1636730715.982781, 68.45, 70.02, 88.93
1636730716.7919471, 68.45, 70.02, 88.93
1636730717.600718, 68.45, 70.14, 88.81
1636730718.4095204, 68.45, 70.14, 88.81
1636730719.2179565, 68.45, 70.14, 88.81
1636730720.0265255, 68.45, 70.14, 88.81
1636730720.8357475, 68.45, 70.25, 88.81
1636730721.6441343, 68.45, 70.25, 88.81
1636730722.4531047, 68.45, 70.36, 88.7
1636730723.2618957, 68.45, 70.36, 88.7
1636730724.070695, 68.45, 70.36, 88.7
1636730724.8793628, 68.45, 70.36, 88.7
1636730725.68821, 68.45, 70.36, 88.59
1636730726.4965765, 68.45, 70.36, 88.59
1636730727.3054504, 68.45, 70.36, 88.47
1636730728.1137183, 68.45, 70.36, 88.47
1636730728.92315, 68.45, 70.36, 88.47
1636730729.7316604, 68.45, 70.36, 88.36
1636730730.540715, 68.45, 70.47, 88.25
1636730731.3486745, 68.45, 70.47, 88.25
1636730732.1576228, 68.45, 70.47, 88.25
1636730732.9665132, 68.45, 70.47, 88.25
1636730733.7755673, 68.45, 70.59, 88.14
1636730734.5845168, 68.45, 70.59, 88.14
1636730735.3927107, 68.45, 70.59, 88.14
1636730736.2012649, 68.45, 70.59, 88.14
1636730737.0105903, 68.45, 70.59, 88.14
1636730737.8193235, 68.45, 70.59, 88.14
1636730738.6281934, 68.45, 70.59, 88.14
1636730739.4360025, 68.45, 70.59, 88.14
1636730740.2453816, 68.45, 70.59, 88.14
1636730741.053848, 68.45, 70.59, 88.14
1636730741.862867, 68.45, 70.59, 88.14
1636730742.6715305, 68.45, 70.59, 88.02
1636730743.4807718, 68.45, 70.59, 88.14
1636730744.2891085, 68.45, 70.7, 88.14
1636730745.0978882, 68.45, 70.7, 88.14
1636730745.9059956, 68.45, 70.7, 88.14
1636730746.7154403, 68.45, 70.7, 88.14
1636730747.5240765, 68.45, 70.7, 88.14
1636730748.3323414, 68.45, 70.7, 88.25
1636730749.141652, 68.45, 70.7, 88.25
1636730749.9505577, 68.45, 70.7, 88.25
1636730750.7592301, 68.45, 70.59, 88.36
1636730751.5671308, 68.45, 70.59, 88.36
1636730752.376702, 68.45, 70.59, 88.36
1636730753.1856062, 68.45, 70.59, 88.36
1636730753.9931867, 68.45, 70.59, 88.36
1636730754.8031387, 68.45, 70.59, 88.25
1636730755.6114354, 68.45, 70.7, 88.25
1636730756.420243, 68.45, 70.7, 88.25
1636730757.229213, 68.45, 70.7, 88.36
1636730758.0378647, 68.45, 70.7, 88.36
1636730758.846633, 68.45, 70.7, 88.36
1636730759.6553738, 68.45, 70.7, 88.36
1636730760.4640324, 68.45, 70.59, 88.36
1636730761.2721758, 68.45, 70.59, 88.36
1636730762.0817409, 68.45, 70.7, 88.25
1636730762.8899417, 68.45, 70.7, 88.25
1636730763.698979, 68.45, 70.7, 88.25
1636730764.507341, 68.45, 70.7, 88.25
1636730765.3163168, 68.45, 70.81, 88.14
1636730766.1251156, 68.45, 70.81, 88.14
1636730766.9336073, 68.45, 70.81, 88.14
1636730767.7419455, 68.45, 70.81, 88.14
1636730768.5512846, 68.45, 70.7, 88.14
1636730769.3597825, 68.45, 70.7, 88.25
1636730770.1686876, 68.45, 70.7, 88.14
1636730770.977366, 68.45, 70.7, 88.14
1636730771.78637, 68.45, 70.7, 88.14
1636730772.5950813, 68.45, 70.7, 88.25
1636730773.4039893, 68.45, 70.7, 88.14
1636730774.212982, 68.45, 70.7, 88.14
1636730775.021226, 68.45, 70.7, 88.14
1636730775.830206, 68.45, 70.81, 88.14
1636730776.6392355, 68.45, 70.81, 88.14
1636730777.447094, 68.45, 70.81, 88.14
1636730778.2565045, 68.45, 70.81, 88.14
1636730779.065055, 68.45, 70.81, 88.14
1636730779.874209, 68.45, 70.81, 88.14
1636730780.6827981, 68.45, 70.81, 88.25
1636730781.4918602, 68.45, 70.81, 88.14
1636730782.2997136, 68.45, 70.7, 88.25
1636730783.109359, 68.45, 70.81, 88.14
1636730783.9180098, 68.45, 70.81, 88.14
1636730784.7261937, 68.45, 70.81, 88.14
1636730785.5354042, 68.45, 70.81, 88.14
1636730786.3449354, 68.45, 70.81, 88.14
1636730787.1530502, 68.45, 70.81, 88.14
1636730787.9624503, 68.45, 70.81, 88.14
1636730788.7708855, 68.45, 70.81, 88.14
1636730789.5793557, 68.45, 70.81, 88.14
1636730790.3882535, 68.45, 70.81, 88.14
1636730791.1973338, 68.45, 70.81, 88.14
1636730792.0061193, 68.45, 70.81, 88.14
1636730792.8144696, 68.45, 70.81, 88.14
1636730793.623392, 68.45, 70.81, 88.14
1636730794.4321253, 68.45, 70.81, 88.14
1636730795.2410724, 68.45, 70.93, 88.14
1636730796.0492892, 68.45, 70.93, 88.14
1636730796.8577542, 68.45, 70.93, 88.14
1636730797.667316, 68.45, 70.93, 88.14
1636730798.4762998, 68.45, 70.93, 88.25
1636730799.284889, 68.45, 70.93, 88.25
1636730800.0941968, 68.45, 70.93, 88.25
1636730800.9030418, 68.34, 70.93, 88.25
1636730801.7115626, 68.45, 70.81, 88.25
1636730802.520292, 68.34, 70.81, 88.36
1636730803.3295002, 68.34, 70.81, 88.36
1636730804.1375875, 68.34, 70.81, 88.36
1636730804.9469028, 68.45, 70.81, 88.36
1636730805.7555873, 68.45, 70.81, 88.47
1636730806.5642056, 68.34, 70.81, 88.47
1636730807.3728101, 68.45, 70.81, 88.47
1636730808.18176, 68.34, 70.81, 88.59
1636730808.9906678, 68.34, 70.93, 88.59
1636730809.7991717, 68.34, 70.93, 88.47
1636730810.6076453, 68.45, 70.93, 88.47
1636730811.4171937, 68.45, 70.93, 88.47
1636730812.2256444, 68.45, 71.04, 88.47
1636730813.0343533, 68.45, 71.04, 88.47
1636730813.843009, 68.45, 71.15, 88.47
1636730814.6520963, 68.34, 71.15, 88.47
1636730815.4606042, 68.34, 71.26, 88.47
1636730816.2696748, 68.45, 71.26, 88.47
1636730817.078033, 68.34, 71.26, 88.47
1636730817.8865538, 68.45, 71.38, 88.36
1636730818.6959603, 68.45, 71.38, 88.36
1636730819.504652, 68.34, 71.38, 88.36
1636730820.3129542, 68.34, 71.38, 88.36
1636730821.1218696, 68.45, 71.38, 88.36
1636730821.9309218, 68.34, 71.49, 88.36
1636730822.7398062, 68.34, 71.49, 88.36
1636730823.548303, 68.45, 71.49, 88.36
1636730824.3576596, 68.34, 71.38, 88.36
1636730825.1659615, 68.45, 71.38, 88.36
1636730825.9751468, 68.34, 71.38, 88.25
1636730826.783647, 68.34, 71.38, 88.25
1636730827.5929353, 68.34, 71.38, 88.25
1636730828.4010785, 68.45, 71.38, 88.25
1636730829.210171, 68.45, 71.38, 88.25
1636730830.0189338, 68.34, 71.38, 88.14
1636730830.8271575, 68.34, 71.38, 88.14
1636730831.6359437, 68.34, 71.38, 88.14
1636730832.44535, 68.34, 71.38, 88.14
1636730833.2536237, 68.34, 71.38, 88.02
1636730834.0626414, 68.34, 71.38, 88.02
1636730834.871369, 68.34, 71.49, 88.02
1636730835.680183, 68.34, 71.49, 88.02
1636730836.4890192, 68.45, 71.49, 88.02
1636730837.297988, 68.34, 71.49, 88.14
1636730838.106813, 68.34, 71.6, 88.14
1636730838.9158256, 68.34, 71.6, 88.14
